gold_hard,input,llm_soft,llm_hard
B,"FACT: clouds produce rain
Q: The dam was put under much more stress after the
A: drought
B: huge rain storm
C: breakup.
D: party","[{' B': -2.3360508e-06, ' D': -13.033372, ' A': -15.77282, ' C': -15.84279, ' E': -20.45482}]", B
B,"FACT: camouflage is used for hiding by animals against predators
Q: In the natural world, camouflage is used by animals to
A: stand out among their piers
B: avoid being a meal
C: look stylish for others
D: stay warm in the winter","[{' B': -1.5006569e-06, ' D': -13.674035, ' C': -15.322214, ' A': -15.648264, ' E': -18.79548}]", B
D,"FACT: the sun sets in the west
Q: A person may find themselves shading their eyes in the evening if they are driving
A: from north to east
B: from west to east
C: from west to south
D: from east to west","[{' B': -0.0058319857, ' D': -5.152248, ' C': -10.5108595, ' A': -13.504244, ' E': -17.954464}]", B
B,"FACT: height is an inherited characteristic
Q: Which number is likely an inherited characteristic of a human?
A: 5 favorite shirts
B: 5'10
C: 10 dogs
D: 15 friends","[{' B': -3.076318e-07, ' A': -15.6194, ' D': -16.41986, ' C': -17.30088, ' E': -19.741959}]", B
B,"FACT: as distance from an object decreases , the the pull of gravity on that object increases
Q: while passing Jupiter the
A: better the view
B: stronger the gravity
C: moon orbits you
D: gravitational force weakens","[{' B': -9.055464e-07, ' D': -14.2488785, ' A': -15.202354, ' C': -15.778305, ' E': -17.35405}]", B
B,"FACT: if a magnet is attracted to a metal then that magnet will stick to that metal
Q: Which would be most affected by a magnet?
A: a wooden beam
B: a titanium beam
C: a plastic beam
D: a cotton beam","[{' B': -3.051303e-06, ' D': -13.199533, ' C': -14.055536, ' A': -14.654857, ' E': -20.724855}]", B
B,"FACT: raccoons eat waste
Q: if a school cafeteria left their waste uncollected for a while, what might they attract?
A: it might attract some bats
B: it might attract raccoons
C: it  might attract some eagles
D: it might attract people","[{' B': -4.277735e-07, ' D': -15.025818, ' A': -16.306229, ' C': -16.88755, ' E': -19.78643}]", B
A,"FACT: xylem transports materials through the plant
Q: The xylem absorbs water which end of a plant
A: bottom
B: top
C: left side
D: right side","[{' B': -0.03226255, ' A': -3.449949, ' D': -14.984488, ' C': -16.506527, ' E': -19.04405}]", B
B,"FACT: the respiratory system takes in oxygen from the air
Q: What is used by the gas given off by plants?
A: computers
B: the respiratory system
C: helium balloons
D: other plants","[{' B': -3.051303e-06, ' D': -12.957744, ' A': -14.44829, ' C': -15.898631, ' E': -20.068905}]", B
B,"FACT: a tree can be replaced by planting a new tree
Q: A large oak can create
A: water with salt
B: other oak creatures
C: watermelons
D: kites","[{' B': -0.00068814546, ' D': -7.3017516, ' C': -11.661706, ' A': -12.21119, ' E': -16.830452}]", B
A,"FACT: A bee is a pollinating animal
Q: A bee is a pollinating
A: moving alive thing
B: rock
C: tree
D: song","[{' B': -0.77941024, ' A': -0.9541005, ' D': -1.8937217, ' C': -5.178748, ' E': -10.847114}]", B
A,"FACT: friction acts to counter the motion of two objects when their surfaces are touching
Q: friction acts to counter the motion of two objects when their surfaces are what?
A: converging
B: separated
C: in vision
D: apart","[{' B': -0.0102612125, ' A': -5.0108485, ' D': -5.64318, ' C': -13.198752, ' E': -15.61193}]", B
B,"FACT: when the season changes , the amount of daylight will change
Q: the hourly totals of sunshine are directly connect to
A: tides
B: seasons
C: altitude
D: weather","[{' B': -4.277735e-07, ' D': -14.743935, ' C': -16.35315, ' A': -16.601646, ' E': -20.196648}]", B
B,"FACT: the Earth contains many ecosystems
Q: Which is least likely to be an ecosystem?
A: the plains
B: the moon base
C: the desert
D: the fields","[{' B': -1.0561456e-05, ' A': -11.51208, ' D': -14.652347, ' C': -16.11867, ' E': -17.58098}]", B
B,"FACT: breaking down an object changes that object 's shape and mass
Q: A deer is killed and the body is broken down by worms and bacteria. The deer's body is
A: bigger
B: has less mass
C: invisible
D: the same shape","[{' B': -4.277735e-07, ' D': -14.967529, ' A': -16.475487, ' C': -16.857422, ' E': -19.936638}]", B
B,"FACT: an earthquake usually occurs over a period of 10 to 30 seconds
Q: Earthquakes can devastate an area even though they usually last
A: half an hour
B: half a minute
C: 30 minutes
D: 20 minutes","[{' B': -0.0015749956, ' A': -6.622134, ' C': -8.491015, ' D': -10.180743, ' E': -16.619791}]", B
A,"FACT: living things all require energy for survival
Q: If I wanted to get more energy after exerting myself too much
A: I can consume an apple
B: I can go for a run
C: I can brush my hair
D: I can wash my face","[{' B': -0.06582875, ' A': -2.7713034, ' D': -7.370394, ' C': -7.60351, ' E': -15.607065}]", B
A,"FACT: a satellite orbits a planet
Q: If a thing is near a planet, yet a planet is orbiting something else, the orbiting item circling the planet is likely
A: luna
B: the Sun
C: bees
D: coal","[{' B': -7.2672e-05, ' A': -9.533771, ' D': -15.437197, ' C': -15.855984, ' E': -19.002934}]", B
B,"FACT: fat is used to keep animals warm
Q: An animal needing to be warmer could
A: starve
B: eat more
C: go out
D: diet","[{' B': -3.883893e-06, ' D': -12.70502, ' A': -14.472339, ' E': -15.318851, ' C': -15.692278}]", B
B,"FACT: heavy rains cause flooding
Q: In which situation might most rescues be conducted via air?
A: eviction
B: flooding
C: fire
D: bomb","[{' B': -1.5006569e-06, ' D': -13.588563, ' C': -15.436097, ' A': -17.291115, ' E': -21.228693}]", B
B,"FACT: seeing is used for sensing visual things
Q: A dog needs to be able to sense something visually, so it makes sure it can
A: read
B: view
C: walk
D: hear","[{' B': -3.076318e-07, ' A': -14.854996, ' D': -16.663124, ' C': -17.528572, ' E': -20.416664}]", B
B,"FACT: pollution is when humans pollute the environment with pollutants
Q: One way humans may be polluting the Earth is
A: using solar energy
B: antibacterial soap
C: riding bikes
D: walking","[{' B': -0.021664705, ' C': -4.26801, ' D': -4.903699, ' A': -12.702335, ' E': -17.576023}]", B
B,"FACT: a monkey births live young
Q: What births live young?
A: a feathered animal with a beak
B: a tail having tree dweller
C: a modern sport utility vehicle
D: a planet close to the sun","[{' B': -0.010852804, ' D': -5.0345345, ' A': -5.465267, ' C': -9.834942, ' E': -15.480113}]", B
B,"FACT: as energy required for an activity increases , pulse will increase
Q: Pulse accelerates
A: when cooling down after a work out
B: when running pace increases
C: when running pace slows
D: when entering into a sleep state","[{' B': -4.1232483e-06, ' D': -13.339329, ' A': -13.5077095, ' C': -13.695385, ' E': -17.759815}]", B
B,"FACT: a moth undergoes metamorphosis
Q: A moth
A: builds a cocoon as part of its death ritual
B: needs a chrysalis as part if its life cycle
C: undergoes complete metamorphosis in one day
D: is born with wings","[{' B': -0.00010057153, ' C': -9.240632, ' D': -12.527535, ' A': -16.776224, ' E': -20.677254}]", B
B,"FACT: the skeletal system protects internal organs
Q: An animal would have its inner parts better protected if it had which of these?
A: a backpack on its back
B: a calcium fortified internal structure
C: none of these
D: a shell of cotton","[{' B': -3.529076e-06, ' C': -12.873514, ' D': -13.877986, ' A': -16.382662, ' E': -20.976488}]", B
C,"FACT: carbon dioxide concentrations in the air have increased over the last decade dramatically
Q: Which likely increased atmospheric CO2 recently?
A: sustainable fisheries
B: electric cars
C: motorcycles
D: ant populations","[{' B': -0.00018224075, ' A': -9.271125, ' D': -9.508712, ' C': -11.186407, ' E': -19.064642}]", B
B,"FACT: weathering means breaking down surface materials from larger whole into smaller pieces by weather
Q: An example of weathering is
A: a smooth sandy beach
B: a smooth river stone
C: a tall pine tree
D: a large sharp boulder","[{' B': -1.1278585e-05, ' A': -11.705722, ' D': -12.817454, ' C': -15.042285, ' E': -20.156565}]", B
B,"FACT: as altitude increases , air pressure will decrease
Q: Rising air pressure means that I should bring
A: black holes
B: sunblock
C: time travel
D: magic","[{' B': -2.7728449e-05, ' D': -10.562244, ' A': -13.54955, ' C': -14.377568, ' E': -17.437557}]", B
B,"FACT: mimicry is used for avoiding predators by animals by camouflaging as a dangerous animal
Q: Some creatures may pretend to be other creatures in order to
A: have fun
B: confuse predators
C: entertain guests
D: dress up","[{' B': -4.277735e-07, ' C': -15.001022, ' D': -15.556113, ' A': -16.238693, ' E': -20.302956}]", B
B,"FACT: arctic animals live in an arctic environment
Q: One arctic animal, the polar bear may spend their time doing what
A: racing
B: swimming
C: creating
D: reading","[{' B': -4.2433903e-06, ' D': -12.635815, ' A': -13.896976, ' C': -15.926838, ' E': -18.577648}]", B
B,"FACT: a cactus stem is used for storing water
Q: Someone stranded in the Sahara can potentially save their life with a
A: dried plant
B: prickly plant's trunk
C: water buffalo
D: dead cactus","[{' B': -0.00019535558, ' D': -8.571186, ' A': -12.23856, ' C': -13.792629, ' E': -18.95801}]", B
B,"FACT: An example of collecting data is measuring
Q: By finding the distance of something you are
A: totally clueless
B: gathering data
C: playing around
D: wasting time","[{' B': -1.5006569e-06, ' D': -13.583445, ' C': -15.848763, ' A': -16.196564, ' E': -19.127481}]", B
B,"FACT: jet streams may deflect the air masses moved by the prevailing westerlies
Q: air masses are pushed by westerlies but stopped by
A: gravity
B: meandering air currents
C: currents
D: sunlight","[{' B': -0.0002528855, ' D': -8.607597, ' A': -10.159966, ' C': -10.363633, ' E': -16.99277}]", B
D,"FACT: a different moon phase occurs once per week
Q: The lunar face appears to change 52 times
A: a millennium
B: a month
C: a day
D: annually","[{' B': -0.004499325, ' D': -6.166578, ' C': -6.181485, ' A': -8.036344, ' E': -16.850912}]", B
C,"FACT: fat is used to keep animals warm
Q: Two bears, one weighing 200 pounds and another weighing 150 pounds are about to enter winter. The bear with the most weight will be
A: better able to fly
B: more likely to starve
C: better suited to survive
D: more likely to hurt","[{' C': -4.1232483e-06, ' D': -12.686078, ' B': -14.105213, ' A': -14.877201, ' E': -17.499157}]", C
A,"FACT: water vapor condensing in clouds causes rain
Q: Water vapor condensing in clouds may cause
A: people to use umbrellas
B: dogs to take a nap
C: rockets to fly to the moon
D: the earth to spin","[{' C': -0.008031668, ' D': -4.906286, ' A': -7.472341, ' B': -10.384152, ' E': -16.001982}]", C
C,"FACT: seals every year return to the same beaches to give birth
Q: Seals have an instinct to give birth in the same area every year. Where do seals give birth normally?
A: Jupiter
B: space
C: waterfronts
D: houses","[{' C': -4.6010214e-06, ' D': -12.372234, ' A': -14.826473, ' B': -16.782383, ' E': -21.081005}]", C
C,"FACT: coral lives in the ocean
Q: Marine invertebrates are likely to be discovered in
A: rushing streams
B: backyard ponds
C: clam filled waters
D: local pools","[{' C': -0.00024084355, ' D': -8.345364, ' A': -13.035839, ' B': -13.634754, ' E': -18.514194}]", C
C,"FACT: illness has a negative impact on an organism 's health
Q: something that can negatively impact an organisms health is
A: graduation
B: a placebo
C: chickenpox
D: chemistry","[{' C': -3.051303e-06, ' B': -13.271182, ' D': -14.091417, ' A': -14.314731, ' E': -19.949236}]", C
A,"FACT: a body of water is a source of water
Q: You can eventually obtain water from a lake even if it's
A: frozen
B: gone
C: evaporated
D: dry","[{' C': -0.023302684, ' A': -3.7715628, ' D': -11.179636, ' B': -12.612612, ' E': -17.819603}]", C
C,"FACT: contact between rocks over long periods of time causes rocks to smooth
Q: The below surface pebbles of the Snake River are of non rough edges because of?
A: smoothness
B: fish movement
C: river movement
D: rough rocks","[{' C': -0.00020930769, ' D': -9.077739, ' A': -9.278926, ' B': -13.235781, ' E': -19.19285}]", C
C,"FACT: hibernation is an inherited behavior
Q: Bears instinctively know when its time to hibernate because who passes it on to them?
A: soup
B: their pants
C: Their parents
D: porridge","[{' C': -1.7400124e-06, ' D': -13.3772745, ' A': -15.840333, ' B': -16.124125, ' E': -19.489403}]", C
C,"FACT: as dryness increases in an environment , the available water in that environment will decrease
Q: As the air becomes more arid it contains
A: oxygen
B: rain
C: less humidity
D: more static","[{' C': -7.350647e-05, ' D': -9.5351, ' B': -13.944599, ' A': -14.840244, ' E': -18.800175}]", C
C,"FACT: animals learn some behaviors from watching their parents
Q: animals learn some behaviors from watching their
A: rocks
B: toys
C: caretakers
D: trees","[{' C': -0.0012087511, ' D': -7.100421, ' B': -8.139834, ' A': -9.301875, ' E': -14.703654}]", C
A,"FACT: An example of camouflage is when something has the same color as its environment
Q: What color is a stick bug?
A: brown
B: gray
C: green
D: black","[{' C': -6.031526e-06, ' A': -12.557203, ' B': -12.932927, ' D': -16.48097, ' E': -19.636412}]", C
C,"FACT: a tape measure is used to measure distance
Q: A tape measure aids in
A: deciding what color to paint a room
B: figuring the state of matter of an object
C: formulating the area of a room
D: determining mass of an object","[{' C': -1.8601542e-06, ' A': -13.423425, ' D': -14.941149, ' B': -15.864412, ' E': -18.187006}]", C
C,"FACT: carbon steel is always magnetic
Q: A magnet would most likely stick to
A: a noodle
B: a chopstick
C: a girder
D: a plastic cup","[{' C': -0.13253568, ' B': -2.3388193, ' D': -3.5876288, ' A': -10.687161, ' E': -15.487058}]", C
C,"FACT: thick feathers can be used for keeping warm
Q: Thick feathers come in handy for birds
A: that live in warm climates
B: who like a fluffier look
C: that live in frigid climates
D: who suffer from male patterned baldness","[{' C': -2.9311614e-06, ' D': -12.888675, ' A': -14.841487, ' B': -15.959971, ' E': -19.847681}]", C
C,"FACT: a flashlight converts chemical energy into light energy
Q: A flashlight works because the batteries inside of it produce chemical energy that
A: makes the lights bright
B: burn into the plastic
C: is transferred to another type
D: lights up a room","[{' C': -1.5448071e-05, ' D': -11.299926, ' A': -13.263022, ' B': -13.507232, ' E': -19.481972}]", C
C,"FACT: An example of a fossil is a paw print in rock
Q: Paleontologists study
A: Stars
B: Grass
C: Old Animal Feces
D: Cats","[{' C': -0.6420378, ' D': -0.7578825, ' A': -5.3630843, ' B': -7.7895675, ' E': -10.687501}]", C
C,"FACT: a plant requires sunlight to grow
Q: Which most directly requires sunlight to grow?
A: a rock
B: a cat
C: a bamboo stalk
D: a bird","[{' C': -1.1991961e-05, ' D': -11.421018, ' A': -13.9256935, ' B': -15.882145, ' E': -19.62276}]", C
C,"FACT: magnetism can cause objects to repel each other
Q: What can cause objects to repel each other?
A: fake magnets
B: smell
C: identical charges
D: sunlight","[{' C': -1.8841804e-07, ' D': -15.54335, ' B': -16.602165, ' A': -17.14573, ' E': -20.583519}]", C
C,"FACT: the moon 's surface contains highlands
Q: The moon has
A: Narwhales
B: Fairies
C: dead volcanoes
D: Unicorns","[{' C': -3.1065356e-05, ' D': -10.908707, ' B': -11.607086, ' A': -12.555527, ' E': -16.595322}]", C
C,"FACT: a plant 's roots slowly break down rocks as the roots grow
Q: A cypress tree's stout roots splitting asphalt is an example of
A: cookie elves
B: compacting
C: weathering
D: beer","[{' C': -0.00011022838, ' D': -9.123736, ' B': -13.807216, ' A': -15.356257, ' E': -17.048306}]", C
C,"FACT: transpiration usually happens in the leaves of a plant
Q: A thing that is experiencing transpiration is likely to be
A: a shovel
B: a doorbell
C: a hydrangea
D: a mouse","[{' C': -3.142485e-05, ' D': -10.420159, ' A': -13.402901, ' B': -16.96737, ' E': -18.810196}]", C
C,"FACT: as the amount of fragrance of a flower increases , the number of pollinators it will attract increases
Q: As the amount of fragrance of a flower increases, the better chances it has at
A: growing
B: dying
C: reproducing
D: looking pretty","[{' C': -7.708367e-05, ' A': -9.8132715, ' D': -10.741264, ' B': -14.030975, ' E': -19.360695}]", C
A,"FACT: speed is a measure of how fast an object is moving
Q: A cop can tell that a car is speeding because it is
A: cruising quickly
B: driving along
C: moving forward
D: on the road","[{' C': -0.19214675, ' A': -1.7543491, ' D': -6.3369975, ' B': -10.605972, ' E': -16.725983}]", C
C,"FACT: bees convert nectar into honey
Q: Honeybees would most enjoy some
A: foxhounds
B: rusty knives
C: creeping buttercup
D: blackberry smartphones","[{' C': -0.0010948947, ' A': -7.350773, ' D': -7.7353096, ' B': -11.12138, ' E': -14.991886}]", C
C,"FACT: animals require water for survival
Q: Humans are
A: Air
B: Sunlight
C: Water
D: Plants","[{' C': -1.7400124e-06, ' D': -13.4662485, ' A': -15.424424, ' B': -16.44298, ' E': -19.658869}]", C
C,"FACT: as ability to preserve food increases , the ability to transport food increases
Q: When you increase the viability of food, you increase the ability to
A: waste it
B: modify it
C: disperse it
D: displace it","[{' C': -3.883893e-06, ' D': -12.560917, ' A': -15.058184, ' B': -15.848727, ' E': -16.762928}]", C
D,"FACT: as the amount of water received by a plant increases , that plant will usually grow
Q: As the amount of water a plant receives increases what will usually happen with it?
A: diminish
B: shrinking
C: grow metal
D: expanded proportions","[{' C': -0.00014027084, ' D': -8.880214, ' A': -13.814799, ' B': -15.50307, ' E': -17.128977}]", C
C,"FACT: birds with beaks of different shapes eat different foods
Q: Why would some birds have beaks that look a lot different than those of other birds?
A: some of the birds eat worms and the other birds have blue feathers
B: some of the birds of the same species have lived in a zoo all their lives
C: some of the birds take seeds for nourishment and the others look for dead animals for nourishment
D: some of the birds like to file down their beaks","[{' C': -9.370307e-06, ' D': -11.811274, ' A': -13.385232, ' B': -14.686837, ' E': -17.15278}]", C
A,"FACT: gills are used for breathing water by aquatic animals
Q: Which is more accurate:
A: sharks use gills to swim underwater for longer than humans can
B: humans use gills to extract carbon from the water
C: sharks use gills to extract carbon from the water
D: sharks are unable to find oxygen while underwater","[{' C': -6.031526e-06, ' D': -12.439169, ' A': -13.431325, ' B': -14.157667, ' E': -20.223333}]", C
C,"FACT: flippers are used for moving in water
Q: A creature that can move through liquid easily due to flippers is
A: bluejays
B: felines
C: penguins
D: cattle","[{' C': -1.022884e-06, ' D': -13.891967, ' A': -16.089035, ' B': -17.358963, ' E': -19.523827}]", C
C,"FACT: a human requires sleep to be healthy
Q: Your immune system would be less effective if you didn't get enough of this
A: fake vitamin C
B: green gummy bears
C: unconscious time
D: computer time","[{' C': -5.460492e-07, ' D': -14.975525, ' B': -16.041489, ' A': -16.19374, ' E': -19.394905}]", C
C,"FACT: birds with beaks of different shapes eat different foods
Q: What requires nutrients to grow and heal, and use a bill type instrument to process them?
A: metals
B: dirt
C: birds
D: bear","[{' C': -1.6207987e-06, ' D': -13.873239, ' A': -14.432435, ' B': -15.7472315, ' E': -18.976221}]", C
C,"FACT: a planet is exposed to the heat of the star around which it revolves
Q: A planet that revolves around a star is exposed to what?
A: mountains
B: oceans
C: solar rays
D: moons","[{' C': -6.6619094e-07, ' A': -14.719176, ' D': -14.968642, ' B': -16.29055, ' E': -19.80037}]", C
D,"FACT: as the supply of food in an environment decreases , the population of animals in that environment will decrease
Q: All the plants in an area have died from a fire. Why would carnivores like foxes be less abundant as a result?
A: the wolves left the area
B: the foxes were bored without any live trees to climb
C: the foxes normally eat only plants
D: the rabbits and mice in the area needed the plants","[{' C': -0.0003392808, ' D': -7.9974174, ' A': -13.118823, ' B': -13.909358, ' E': -19.170382}]", C
C,"FACT: if a leaf falls off of a tree then that leaf is dead
Q: Which of the following would be considered nonliving?
A: a hair still on your head
B: a rabbit hopping along
C: a fallen palm leaf
D: a human jogging down a track","[{' C': -0.0024520552, ' D': -6.6330748, ' B': -6.8303022, ' A': -9.854869, ' E': -19.507357}]", C
C,"FACT: harming something has a negative impact on that something
Q: Abusive relationships often lead to the abused in
A: future good relationships
B: in favorable outcomes
C: future bad relationships
D: in ideal situations","[{' C': -2.0966954e-06, ' D': -13.332186, ' A': -14.880059, ' B': -15.718798, ' E': -20.557655}]", C
C,"FACT: the sun is the source of energy for life on Earth
Q: Organisms exist only because of the energy from
A: the moon
B: coffee
C: our yellow dwarf
D: the kardashians","[{' C': -4.0040345e-06, ' D': -12.880694, ' A': -13.451328, ' B': -15.826656, ' E': -19.498997}]", C
C,"FACT: a plant requires soil for to grow
Q: okra has to have water, sun and what to grow
A: planter
B: music
C: Earth
D: shade","[{' C': -7.6605895e-05, ' A': -9.483795, ' D': -14.65435, ' B': -15.445405, ' E': -20.341894}]", C
C,"FACT: humans changing an environment sometimes causes that environment to be destroyed
Q: What activity changes the local environment the most?
A: people sometimes camping
B: moderate rain
C: over-logging
D: rabbit breeding","[{' C': -2.3360508e-06, ' D': -13.240037, ' A': -14.655397, ' B': -16.142298, ' E': -19.775452}]", C
C,"FACT: seasons cause change to the environment
Q: Seasons cause change to what?
A: volcanic eruptions
B: moon cycles
C: prairies
D: planets orbit","[{' C': -7.24364e-05, ' A': -10.342083, ' D': -10.771503, ' B': -10.863368, ' E': -18.204485}]", C
C,"FACT: wind and rain cause erosion
Q: Imagine astronauts traveling to a distant asteroid as it passes near Earth. During their mission they leave behind boot prints. How long will these potentially last?
A: several months
B: 5 years
C: thousands of years
D: 2 weeks","[{' C': -1.9382902e-05, ' D': -10.932217, ' B': -13.712832, ' A': -14.672816, ' E': -19.805637}]", C
C,"FACT: scientists make observations
Q: In order to better understand the world around us, specialists
A: watch several educational programs
B: discuss topics with laymen
C: inspect, note, and consider
D: make notes in books","[{' C': -1.8841804e-07, ' D': -15.63517, ' A': -16.734482, ' B': -16.768837, ' E': -18.53962}]", C
C,"FACT: sunlight contains ultraviolet light
Q: Which two letters are most associated with painful, red flesh?
A: O and A
B: Q and P
C: U and V
D: F and J","[{' C': -1.3823812e-06, ' A': -14.159951, ' D': -14.876122, ' B': -14.931696, ' E': -18.906145}]", C
C,"FACT: amphibians hatch from eggs
Q: Which would likely occur in nature?
A: a horse hatches from an egg
B: a bird comes directly from the womb
C: a frog comes from its mother indirectly in the form of an egg
D: a fish comes on land to give birth","[{' C': -2.4543265e-06, ' A': -13.760369, ' B': -14.155717, ' D': -14.184923, ' E': -19.506546}]", C
A,"FACT: consumers eat other organisms
Q: An example of a consumer would be
A: a deer munching grass
B: a plant beginning to photosynthesize
C: a squirrel eating a bug
D: a wolf eating a deer","[{' C': -0.0005119672, ' D': -7.577767, ' A': -15.637932, ' B': -16.507637, ' E': -19.504059}]", C
C,"FACT: when a switch in a simple series circuit is closed , electricity will flow through the circuit
Q: One type of electrical circuit that requires a switch could be
A: running
B: diving
C: dimming table lights
D: swimming","[{' C': -0.51458323, ' D': -0.967922, ' A': -3.871723, ' B': -6.4658237, ' E': -14.213725}]", C
C,"FACT: pasteurization reduces the amount of bacteria in milk
Q: Why do companies heat up milk before they bottle it?
A: the milk is probably sour
B: it tastes bad that way
C: small organisms could make you sick
D: the cow could get angry","[{' C': -3.2906587e-06, ' D': -12.7940235, ' A': -14.909663, ' B': -15.355304, ' E': -18.29838}]", C
B,"FACT: a decrease in visibility while driving can cause people to crash their car
Q: a decrease in visibility while driving can cause people to crash their what?
A: food
B: chevy 2000s
C: career
D: wind","[{' C': -0.14706162, ' D': -2.0361226, ' A': -5.6597185, ' B': -5.9039664, ' E': -11.219875}]", C
C,"FACT: rocks often contain large amounts of metal
Q: rocks often contain large amounts of
A: milk
B: cheese
C: aluminium
D: honey","[{' C': -1.6207987e-06, ' D': -13.912019, ' A': -14.261453, ' B': -15.632387, ' E': -18.975016}]", C
C,"FACT: boiling is when liquids are heated above their boiling point
Q: What happens when hexane's temperature goes above 70 degrees celsius?
A: It melts
B: it sublimates
C: it boils
D: It freezes","[{' C': -4.277735e-07, ' A': -15.25006, ' B': -15.899901, ' D': -15.900253, ' E': -20.558975}]", C
C,"FACT: An example of collecting data is measuring
Q: A thing which is measured, such as a bucket of salt, needs to first be
A: evaded
B: burned
C: gathered
D: lost","[{' C': -6.6619094e-07, ' D': -14.771697, ' A': -15.503143, ' B': -16.74907, ' E': -18.827065}]", C
C,"FACT: musical instruments make sound when they are played
Q: Which makes a sound when you interact with it?
A: something invented by Pasteur
B: something invented by van Leeuwenhoek
C: something invented by Sax
D: something invented by Galileo","[{' C': -0.000106533844, ' D': -9.7695465, ' A': -9.925094, ' B': -14.808661, ' E': -17.633835}]", C
A,"FACT: pollination is when wind carry pollen from one flower to another flower
Q: pollination is when wind carry pollen from one flower to another
A: genetically similar thing
B: rock
C: cloud
D: water","[{' C': -0.29968318, ' A': -1.8116155, ' D': -2.4607704, ' B': -4.586716, ' E': -13.285645}]", C
A,"FACT: gills are used for breathing water by aquatic animals
Q: Which uses gills to breathe?
A: hermit crab
B: human
C: blue whale
D: bluebird","[{' C': -0.0006539692, ' D': -7.7549105, ' B': -8.929335, ' A': -9.286572, ' E': -19.756023}]", C
C,"FACT: if one electrical conductor contacts another electrical conductor then electricity will flow through both conductors
Q: A live copper wire is touched to anther copper wire end to end
A: it doubles in length
B: it melts into a puddle
C: a current can reach further
D: it breaks in half","[{' C': -0.23497795, ' D': -1.7662051, ' B': -3.3841474, ' A': -5.3991013, ' E': -12.436035}]", C
C,"FACT: female birds sit in nests
Q: A baby chick hatches and recognizes the mother bird above it from
A: the worms it ate
B: the birds it discovered
C: the warmth it provided
D: the leaves it saw","[{' C': -0.00067591673, ' A': -7.735546, ' D': -8.487981, ' B': -10.32436, ' E': -16.970364}]", C
C,"FACT: natural gas is a nonrenewable resource
Q: Where are you likely to find a nonrenewable resource?
A: a forest
B: a dam
C: a mine
D: a solar panel","[{' C': -2.0966954e-06, ' D': -13.50335, ' A': -14.487565, ' B': -14.8653345, ' E': -18.902262}]", C
C,"FACT: being exposed to heat can cause erosion of rocks
Q: Over a period of years in direct heat and sunlight, a large boulder may be
A: frozen
B: catapulted
C: ravaged
D: rotted","[{' C': -1.1159372e-05, ' D': -11.512753, ' E': -14.205554, ' A': -15.207774, ' B': -15.406314}]", C
C,"FACT: poison causes harm to living things
Q: Poison causes harm to
A: car engines
B: televisions
C: wombats
D: corpses","[{' C': -0.0037397533, ' D': -5.591035, ' A': -13.466843, ' B': -15.716217, ' E': -18.06012}]", C
C,"FACT: green plants provide food for consumers by performing photosynthesis
Q: If a deer eats a berry plant, the plant eats
A: a berry juice slurry
B: large slices of meat
C: its self created nutriment
D: small bugs that glow","[{' C': -7.350647e-05, ' D': -9.540097, ' A': -13.561169, ' B': -14.836178, ' E': -19.239422}]", C
C,"FACT: as distance to an object increases , that object will appear smaller
Q: When you start to drive away from your house, the longer you drive, your house will eventually look
A: dead
B: bigger
C: smaller
D: icier","[{' C': -4.277735e-07, ' D': -14.552719, ' A': -16.674538, ' B': -16.98838, ' E': -20.024826}]", C
C,"FACT: if an organism makes food for itself then that organism does not need to eat other organisms
Q: if an organism makes food for itself then that organism needs to
A: take naps
B: swim fast
C: synthesize itsenergy
D: ride bicycles","[{' C': -0.00013383264, ' A': -9.240139, ' D': -10.254658, ' B': -13.479389, ' E': -15.162488}]", C
C,"FACT: conserving water can be used for survival in a dry environment
Q: Conserving water can be used for survival where?
A: seas
B: oceans
C: sandy land
D: towns","[{' C': -4.775551e-05, ' D': -9.986222, ' A': -13.446802, ' B': -14.888071, ' E': -19.831072}]", C
C,"FACT: biofuel releases carbon dioxide into the atmosphere
Q: As Ethanol burns it expels what into the ozone
A: radiation
B: lightning
C: CO2
D: nitrogen","[{' C': -7.8540467e-07, ' D': -14.170257, ' A': -16.326683, ' B': -17.183426, ' E': -19.555473}]", C
C,"FACT: an animal requires warmth for survival
Q: A bear's fur and duck's feathers both help the animal survive by
A: providing water
B: providing food
C: providing warmth
D: providing oxygen","[{' C': -1.2622395e-06, ' D': -13.784959, ' A': -15.052338, ' B': -16.949028, ' E': -19.152779}]", C
C,"FACT: sunlight contains ultraviolet light
Q: More sunlight will be absorbed by
A: a daffodil with curled leaves
B: small plant with tiny leaves
C: a plant with wide, smooth leaves
D: a daisy with thin, short leaves","[{' C': -1.9143545e-05, ' B': -11.170276, ' A': -12.451625, ' D': -13.628688, ' E': -18.70795}]", C
C,"FACT: cooking causes a chemical reaction
Q: At a campsite one night we all gather round a fire to roast marshmallows; this is an example of
A: dinner
B: fusion
C: maillard reaction
D: competition","[{' C': -2.8138238e-06, ' D': -13.512012, ' B': -13.724619, ' A': -14.914149, ' E': -18.567919}]", C
C,"FACT: long ears are used for releasing heat by a jackrabbit
Q: If a rabbit hears a distant sound clearly, it can be attributed to its
A: sensitive nose
B: soft fur
C: elongated ears
D: long feet","[{' C': -1.2622395e-06, ' D': -14.295638, ' A': -14.4775, ' B': -15.555373, ' E': -17.939217}]", C
