gold_hard,input,llm_soft,llm_hard
True,"On June 2017, the following claim was made: A. P. J. Abdul Kalam was supported by an Indian political party.
Q: Was this claim true or false?","[{'False': -0.0017981747, 'True': -6.321843, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: The Colbert Report has not been taped.
Q: Was this claim true or false?","[{'False': -0.00042090964, 'True': -7.773324, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Gray Matters is a horror film.
Q: Was this claim true or false?","[{'False': -2.9311614e-06, 'True': -12.72603, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Raven (2012 film) was unreleased in Europe.
Q: Was this claim true or false?","[{'False': -9.854499e-05, 'True': -9.224578, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Zoey Deutch did not portray Rosemarie Hathaway in Vampire Academy.
Q: Was this claim true or false?","[{'False': -0.0001173809, 'True': -9.050334, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: The last windstorm in Stanley Park was in 2006.
Q: Was this claim true or false?","[{'False': -0.0041651633, 'True': -5.483077, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Scaramouche is a rival of Scaramuccia.
Q: Was this claim true or false?","[{'False': -3.883893e-06, 'True': -12.455721, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Estonia borders the line.
Q: Was this claim true or false?","[{'False': -2.693682e-06, 'True': -12.79616, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Emperor Norton is not the basis of characters in many authors' books.
Q: Was this claim true or false?","[{'False': -5.79217e-06, 'True': -12.045729, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Little Prince (2015 film) is a French-Italian television show.
Q: Was this claim true or false?","[{'False': -4.277735e-07, 'True': -14.46328, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Bob Ross never appeared on TV.
Q: Was this claim true or false?","[{'False': -2.4272329e-05, 'True': -10.626275, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Internet access is incapable of accessing email and the World Wide Web.
Q: Was this claim true or false?","[{'False': -1.3823812e-06, 'True': -13.496874, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: James Brolin is not from America.
Q: Was this claim true or false?","[{'False': -1.9765537e-06, 'True': -13.134385, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Taarak Mehta Ka Ooltah Chashmah is produced by Universal Studios.
Q: Was this claim true or false?","[{'False': -1.7400124e-06, 'True': -13.215272, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Estelle Getty has never been photographed or filmed.
Q: Was this claim true or false?","[{'False': -3.8457234e-05, 'True': -10.163826, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Caleb McLaughlin finished college in 2001.
Q: Was this claim true or false?","[{'False': -6.6619094e-07, 'True': -14.084716, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Vincent D'Onofrio is not a Saturn Award winner.
Q: Was this claim true or false?","[{'False': -4.9902206e-05, 'True': -9.905376, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Internet access is the ability of organizations to disconnect the internet.
Q: Was this claim true or false?","[{'False': -7.8540467e-07, 'True': -13.996834, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Fuller House (TV series) is a sequel to a radio series.
Q: Was this claim true or false?","[{'False': -7.8540467e-07, 'True': -14.0219345, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Church of Jesus Christ of Latter-day Saints declined to ever set a Sabbath.
Q: Was this claim true or false?","[{'False': -1.0800813e-05, 'True': -11.428332, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Michael Hutchence has yet to die.
Q: Was this claim true or false?","[{'False': -6.6294406e-06, 'True': -11.922095, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Icelandic Coast Guard is barely known as Landhelgisgaeslan.
Q: Was this claim true or false?","[{'False': -0.00016817037, 'True': -8.690231, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Matthew Vaughn was renamed Matthew Allard Robert Vaughn.
Q: Was this claim true or false?","[{'False': -7.8540467e-07, 'True': -13.94452, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Argentina does not have a Congress.
Q: Was this claim true or false?","[{'False': -3.4089344e-06, 'True': -12.570597, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Louie (season 1) is written and directed by Costa Ricans.
Q: Was this claim true or false?","[{'False': -1.7400124e-06, 'True': -13.252358, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Gamal Abdel Nasser's funeral was in the capital of Ethiopia.
Q: Was this claim true or false?","[{'False': -1.9765537e-06, 'True': -13.112931, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Linkin Park made Reanimation
Q: Was this claim true or false?","[{'False': -0.05526848, 'True': -2.9230585, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Challenge XXX: Dirty 30 is a season of a show on Syfy.
Q: Was this claim true or false?","[{'False': -9.56821e-05, 'True': -9.254566, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Chinatown was directed Quentin Tarantino exclusively.
Q: Was this claim true or false?","[{'False': -7.8540467e-07, 'True': -14.041336, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Kareem Abdul-Jabbar is not ranked 3rd all-time in rebounds.
Q: Was this claim true or false?","[{'False': -2.9399247e-05, 'True': -10.432158, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Annabelle (doll) is in Australia.
Q: Was this claim true or false?","[{'False': -2.5744682e-06, 'True': -12.8417845, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The House of the Spirits lost Bavarian Film Awards.
Q: Was this claim true or false?","[{'False': -2.3360508e-06, 'True': -12.93052, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Westworld's first season, starring Jason Bateman, consists of ten episodes.
Q: Was this claim true or false?","[{'False': -4.0040345e-06, 'True': -12.417126, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Uranium has an address of 92.
Q: Was this claim true or false?","[{'False': -1.1430258e-06, 'True': -13.687088, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Mandy Moore (singer) is a Canadian film actress.
Q: Was this claim true or false?","[{'False': -7.8540467e-07, 'True': -14.064384, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Ted Cruz has only ever been a plumber his whole life.
Q: Was this claim true or false?","[{'False': -4.277735e-07, 'True': -14.646675, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Romani people went extinct around 1,000 years ago.
Q: Was this claim true or false?","[{'False': -3.076318e-07, 'True': -14.696136, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Project Y's mission was to design the Taj Mahal.
Q: Was this claim true or false?","[{'False': -5.460492e-07, 'True': -14.285599, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Leslie Alexander owns an NBA team.
Q: Was this claim true or false?","[{'False': -0.00023464282, 'True': -8.357428, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Henry III of France was succeeded by another Henry.
Q: Was this claim true or false?","[{'False': -0.30498686, 'True': -1.3361071, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Louie (season 1) began airing in 2000.
Q: Was this claim true or false?","[{'False': -1.022884e-06, 'True': -13.722281, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Bank of America has only one call center.
Q: Was this claim true or false?","[{'False': -4.2433903e-06, 'True': -12.363049, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Pearl (Steven Universe) exists as a magical stone.
Q: Was this claim true or false?","[{'False': -5.5556293e-06, 'True': -12.10233, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Birmingham is in the ocean.
Q: Was this claim true or false?","[{'False': -6.6619094e-07, 'True': -14.138633, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Birmingham is a religion.
Q: Was this claim true or false?","[{'False': -7.8540467e-07, 'True': -14.04824, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Benzodiazepines are always safe.
Q: Was this claim true or false?","[{'False': -4.277735e-07, 'True': -14.611633, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Milk is based on the life of a businessman.
Q: Was this claim true or false?","[{'False': -7.8540467e-07, 'True': -13.935089, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: One True Thing is a German film.
Q: Was this claim true or false?","[{'False': -4.966285e-05, 'True': -9.910397, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Dan Trachtenberg has refused to host any podcasts.
Q: Was this claim true or false?","[{'False': -9.370307e-06, 'True': -11.57377, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: The Maltese language is a language that is Semitic.
Q: Was this claim true or false?","[{'False': -0.0006258754, 'True': -7.3766556, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Carol Danvers is a character who is not a real person.
Q: Was this claim true or false?","[{'False': -0.00026779127, 'True': -8.225457, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Elizabeth of York married in 1811.
Q: Was this claim true or false?","[{'False': -7.8540467e-07, 'True': -14.023964, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Temple Grandin is a 2010 biopic.
Q: Was this claim true or false?","[{'False': -1.8601542e-06, 'True': -13.1812525, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: In 2015, Emilia Clarke was named Esquire's Ugliest Woman Alive.
Q: Was this claim true or false?","[{'False': -4.277735e-07, 'True': -14.521957, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Indian National Congress was founded only before December 1884.
Q: Was this claim true or false?","[{'False': -0.11125101, 'True': -2.251075, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: American Library Association is anything except the largest of its kind.
Q: Was this claim true or false?","[{'False': -5.675771e-06, 'True': -12.073385, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Richard Fortus refuses to join Guns N' Roses.
Q: Was this claim true or false?","[{'False': -0.03630824, 'True': -3.3338084, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Monster is only a song by an German rapper.
Q: Was this claim true or false?","[{'False': -1.9503042e-05, 'True': -10.840092, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Vic Mensa is Vietnamese.
Q: Was this claim true or false?","[{'False': -4.277735e-07, 'True': -14.489365, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Mondays through Thursdays The Colbert Report was broadcast.
Q: Was this claim true or false?","[{'False': -0.37463295, 'True': -1.1632836, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Jack Dylan Grazer was born in Tampa, Florida.
Q: Was this claim true or false?","[{'False': -0.00071594265, 'True': -7.242232, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Pearl (Steven Universe) is a real alien being.
Q: Was this claim true or false?","[{'False': -7.8540467e-07, 'True': -14.004196, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Sensitive Skin's first series aired only on SBS TV.
Q: Was this claim true or false?","[{'False': -0.60792786, 'True': -0.78631073, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Dulquer Salmaan received a Filmfare Award nomination for Best Actor.
Q: Was this claim true or false?","[{'False': -0.40948704, 'True': -1.0906165, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Cars 3 will not be directed by someone working for Pixar.
Q: Was this claim true or false?","[{'False': -0.0010080743, 'True': -6.9001546, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Monster is a restaurant by Eminem.
Q: Was this claim true or false?","[{'False': -7.8540467e-07, 'True': -13.997575, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Brat Pack is a nickname for dogs.
Q: Was this claim true or false?","[{'False': -6.6619094e-07, 'True': -14.167464, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Roberto Orci wrote Star Trek Into Darkness.
Q: Was this claim true or false?","[{'False': -0.09797257, 'True': -2.371654, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Nice Guys was released in 2010.
Q: Was this claim true or false?","[{'False': -4.9586424e-06, 'True': -12.21056, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Chaperone (film) was directed by Michael Bay only.
Q: Was this claim true or false?","[{'False': -4.277735e-07, 'True': -14.614303, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Scandal, a rock band, is a Mexican band.
Q: Was this claim true or false?","[{'False': -1.2622395e-06, 'True': -13.521483, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Catherine Keener was passed up for all roles in Get Out.
Q: Was this claim true or false?","[{'False': -7.8540467e-07, 'True': -14.022453, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Maze Runner is a sports competition.
Q: Was this claim true or false?","[{'False': -6.6619094e-07, 'True': -14.117821, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: A.J. Styles is a heavyweight.
Q: Was this claim true or false?","[{'False': -1.5006569e-06, 'True': -13.38241, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: A Pet can only supply physical interaction.
Q: Was this claim true or false?","[{'False': -1.8601542e-06, 'True': -13.173348, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Cambridgeshire is in France.
Q: Was this claim true or false?","[{'False': -3.076318e-07, 'True': -14.736938, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Northwestern University is the only private university of the Big Ten Conference.
Q: Was this claim true or false?","[{'False': -0.00027065416, 'True': -8.214747, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Bank of America only has offline banking platforms.
Q: Was this claim true or false?","[{'False': -1.5006569e-06, 'True': -13.368539, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Independent Spirit Awards are held in a parking lot.
Q: Was this claim true or false?","[{'False': -4.361666e-06, 'True': -12.329076, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Antigua and Barbuda was named for the first and only time in 1450.
Q: Was this claim true or false?","[{'False': -7.8540467e-07, 'True': -13.945289, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Reanimation is by a band.
Q: Was this claim true or false?","[{'False': -2.0218295e-05, 'True': -10.805417, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Agent Raghav – Crime Branch received awards.
Q: Was this claim true or false?","[{'False': -0.08664011, 'True': -2.4889991, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Cleopatre premiered in a manner.
Q: Was this claim true or false?","[{'False': -1.6999666e-05, 'True': -10.979798, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Cyclades are a group of landlocked towns in Kentucky.
Q: Was this claim true or false?","[{'False': -4.277735e-07, 'True': -14.625938, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Jack Lowden is incapable of being an actor.
Q: Was this claim true or false?","[{'False': -1.3823812e-06, 'True': -13.433618, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Adidas only manufactures candy.
Q: Was this claim true or false?","[{'False': -9.055464e-07, 'True': -13.813858, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Donald Duck only wears long neck ties.
Q: Was this claim true or false?","[{'False': -1.6207987e-06, 'True': -13.28879, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Dulquer Salmaan was nominated for a Filmfare Award.
Q: Was this claim true or false?","[{'False': -0.60298675, 'True': -0.79224914, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: See You on the Other Side was certified gold in the US in January 2016.
Q: Was this claim true or false?","[{'False': -0.040043123, 'True': -3.237751, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The House of the Spirits is based on the 1982 novel Harry Potter by J.K. Rowling.
Q: Was this claim true or false?","[{'False': -3.076318e-07, 'True': -14.89099, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Office (US) ran for zero seasons.
Q: Was this claim true or false?","[{'False': -1.3823812e-06, 'True': -13.499894, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Brie Larson is a singer.
Q: Was this claim true or false?","[{'False': -1.022884e-06, 'True': -13.754356, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Simon Cowell is a English bulldog.
Q: Was this claim true or false?","[{'False': -9.055464e-07, 'True': -13.844994, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Hammer Film Productions focuses solely on comedy films.
Q: Was this claim true or false?","[{'False': -5.460492e-07, 'True': -14.255241, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Java was formed by a natural disaster.
Q: Was this claim true or false?","[{'False': -1.022884e-06, 'True': -13.769744, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: The Siege of Smyrna involved Timur Gurkani.
Q: Was this claim true or false?","[{'False': -9.490449e-06, 'True': -11.565019, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Quiet is a cat.
Q: Was this claim true or false?","[{'False': -1.8601542e-06, 'True': -13.19497, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Chinatown was directed by Roman Polanski.
Q: Was this claim true or false?","[{'False': -3.6670972e-05, 'True': -10.21282, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The 66th Primetime Emmy Awards occurred in 1970.
Q: Was this claim true or false?","[{'False': -9.055464e-07, 'True': -13.88372, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Key & Peele has yet to win a Peabody Award.
Q: Was this claim true or false?","[{'False': -0.0015725484, 'True': -6.4558573, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Iceland is not sometimes considered a part of Scandinavia.
Q: Was this claim true or false?","[{'False': -0.0012101826, 'True': -6.7175717, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: The Best Contemporary Song award went to Rehab.
Q: Was this claim true or false?","[{'False': -1.6207987e-06, 'True': -13.273652, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Southern Hospitality peaked on the Top 40 at number 23.
Q: Was this claim true or false?","[{'False': -0.5186102, 'True': -0.9047262, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Vic Mensa has been nominated for a Grammy Award.
Q: Was this claim true or false?","[{'False': -0.0002581335, 'True': -8.262121, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Chris Benoit date of birth occurred in June 2007.
Q: Was this claim true or false?","[{'False': -7.8540467e-07, 'True': -13.98381, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Pattern recognition is used strictly on known patterns.
Q: Was this claim true or false?","[{'False': -2.3360508e-06, 'True': -12.928208, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Therasia is a recipe.
Q: Was this claim true or false?","[{'False': -1.022884e-06, 'True': -13.738907, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Malta has an authorized religion.
Q: Was this claim true or false?","[{'False': -6.3900848e-06, 'True': -11.949568, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: July 1974 is the birthday of Jed Whedon.
Q: Was this claim true or false?","[{'False': -0.00029784034, 'True': -8.118881, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The American Civil War ended in 1860.
Q: Was this claim true or false?","[{'False': -1.8841804e-07, 'True': -15.422562, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Cary Elwes is Irish.
Q: Was this claim true or false?","[{'False': -7.8540467e-07, 'True': -14.070091, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Resident Evil is the second installment in the Resident Evil film series.
Q: Was this claim true or false?","[{'False': -0.0006740084, 'True': -7.302546, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Southern Hospitality peaked at number 21 on the Top 40.
Q: Was this claim true or false?","[{'False': -0.37869883, 'True': -1.1543947, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Moves Like Jagger is the lead single on Overexposed.
Q: Was this claim true or false?","[{'False': -0.00059748866, 'True': -7.422991, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: The New Jersey Turnpike has lanes that are 12 feet long.
Q: Was this claim true or false?","[{'False': -0.0001792624, 'True': -8.626484, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Alex Jones was born in the nineties.
Q: Was this claim true or false?","[{'False': -1.1430258e-06, 'True': -13.630088, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: John S. McCain Jr. died in Washington, D.C.
Q: Was this claim true or false?","[{'False': -3.0473995e-05, 'True': -10.397285, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: The Hit is a film.
Q: Was this claim true or false?","[{'False': -3.4089344e-06, 'True': -12.584307, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Ellen Show refused to include Ellen DeGeneres in its cast.
Q: Was this claim true or false?","[{'False': -1.3823812e-06, 'True': -13.460062, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Challenge: Rivals III is the 18th season of a reality game show.
Q: Was this claim true or false?","[{'False': -0.00022999368, 'True': -8.377289, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Sensitive Skin's first series aired on a television channel.
Q: Was this claim true or false?","[{'False': -0.5398269, 'True': -0.8743073, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: Ayananka Bose works on movies.
Q: Was this claim true or false?","[{'False': -0.027309805, 'True': -3.6141324, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
True,"On June 2017, the following claim was made: See You on the Other Side was established as gold in the US in January 2006.
Q: Was this claim true or false?","[{'False': -0.112914145, 'True': -2.237052, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Key & Peele has won a car.
Q: Was this claim true or false?","[{'False': -1.3823812e-06, 'True': -13.4384775, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Practical Magic is solely a Canadian romantic comedy film.
Q: Was this claim true or false?","[{'False': -1.9765537e-06, 'True': -13.130639, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Raja Hindustani is a Spanish movie.
Q: Was this claim true or false?","[{'False': -5.460492e-07, 'True': -14.3231735, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: On May 19, 1945, Ian Gillan was born.
Q: Was this claim true or false?","[{'False': -1.163433e-05, 'True': -11.359843, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Minor League Baseball compete at levels above Major League Baseball.
Q: Was this claim true or false?","[{'False': -7.8540467e-07, 'True': -14.047798, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The Challenge XXX: Dirty 30 is a season in America's Next Top Model.
Q: Was this claim true or false?","[{'False': -1.7400124e-06, 'True': -13.2556925, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Yin and yang show a balance between magnetized entities.
Q: Was this claim true or false?","[{'False': -7.362661e-05, 'True': -9.516225, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Benjamin Franklin finished college on April 17th, 1790.
Q: Was this claim true or false?","[{'False': -1.022884e-06, 'True': -13.6998205, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Zoe Saldana refused to dance ever in her life.
Q: Was this claim true or false?","[{'False': -1.1430258e-06, 'True': -13.617561, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: The American Civil War started in 1831.
Q: Was this claim true or false?","[{'False': -1.8841804e-07, 'True': -15.457984, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
False,"On June 2017, the following claim was made: Pythagoras is unassociated with Pythagoras' ideas.
Q: Was this claim true or false?","[{'False': -1.7400124e-06, 'True': -13.233644, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",False
